tmdb_id,series,status,release_date,runtime,overview,vote_average,vote_count,genres,keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,cast,crew,videos
34835,009-1,Ended,2006-10-06,30,"In an alternate world, the Cold War has continued to persist for 140 years. As a result, the world was divided into two factions: the  West Block, and the East Block. As the Cold War drags on, the tension between the two factions, as well as the amount of nuclear weapons they have, rise. Mylene Hoffman is a female cyborg who is a spy for the West Block. Together with three other agents, Mylene partakes in various missions issued by her superiors.",6.5,13,"Animation, Action & Adventure, Sci-Fi & Fantasy, War & Politics, Drama","spy, cyborg, cold war, espionage, police, mecha, mission, conspiracy, tragedy, based on manga, nuclear weapons, communism, enigmatic, seinen, ecchi, anime, female cyborg, territorial division, alternative world",ゼロゼロナインワン,/r1zbGhkKXmzZR8h5y7LQxiE8yW9.jpg,/byuLWybI5Am5I6f7tGVr8H1k3Kn.jpg,2.6366,ja,Scripted,12,1,http://www.tbs.co.jp/anime/009-1/,Yumiko Shaku as Mylene Hoffman (voice) | Toshiyuki Morikawa as Roki (voice) | Marina Inoue as Mia Connery (voice) | Satsuki Yukino as Vanessa Ibert (voice) | Akeno Watanabe as Berta Kastner (voice) | Hochu Otsuka as Number Zero (voice) | Yoji Ueda as Doctor Green (voice),Yoshihiro Tomita (Director of Photography) | Taku Iwasaki (Original Music Composer),Opening | Destiny girl - Minato (Opening Credits): IwSkY3h8FnU
21855,07-Ghost,Ended,2009-04-07,24,"Set in a gothic fantasy world, this is the story of Teito Klein, an orphaned slave who became the top military academy student. However, an unexpected turn of events left him pursued by the forces of the Barsburg Empire. Now an escaping convict, Teito's sheltered by the church and its law of sanctuary. Here, he discovered many mysteries surrounding himself, the church, and the Empire itself. The fact that he might be connected to a dethroned king and the mystical stone of god, ""The Eye of Mikhael"", made him the target of the empire more than ever. Fortunately the church is under the mythical 7 Ghost protection. But who are the Ghosts really. Will Teito be free from the military's clutch, and what of his said mission to uncover the history. And who is the military's Chief-of-Staff Ayanami exactly. Teito's future seems to have spiraled into an unexpectedly perilous path.",7.0,25,"Animation, Drama","amnesia, magic, exorcism, friendship, god, revenge, conspiracy, tragedy, religion, brainwashing, bromance, based on manga, church, fighting, demon, military, angst, anime, bishounen, drastic change of life, josei",セブンゴースト,/xmqAgtAnhNNi4q9PUIHYE0NThXl.jpg,/xpbYhlApQErpGSIXTP8o9zQmwMu.jpg,3.826,ja,Scripted,25,1,,Show Hayami as Ayanami | Susumu Chiba as Castor | Junichi Suwabe as Frau | Mitsuki Saiga as Teito Klein / Mikhail | Kouki Miyata as Labrador | Hiroki Takahashi as Weldeschtein Krom Raggs | Kazuya Nakai as Katsuragi | Daisuke Kishio as Konatsu Warren | Wataru Hatano as Haruse | Saori Hayami as Razette / Tajio | Daisuke Namikawa as Mikage Celestine | Ayako Kawasumi as Athena | Kaori Nazuka as Libelle | Kenji Hamada as Hyuuga / Jio | Koichi Tochika as Lance,Masanori Goto (Producer) | Hitoshi Kawamura (Producer) | Tomoyuki Saito (Producer),07-Ghost - trailer (Trailer): vRjlJDDfhJI | 07 Ghost Trailer (Trailer): FMlCj3smUnI
39340,2 Broke Girls,Canceled,2011-09-19,25,"Comedy about the unlikely friendship that develops between two very different young women who meet waitressing at a diner in trendy Williamsburg, Brooklyn, and form a bond over one day owning their own successful cupcake business. Only one thing stands in their way – they’re broke.",7.196,1583,Comedy,"new york city, restaurant, female friendship, diner, brooklyn, new york city, sitcom, workplace comedy, riches to rags, rich vs poor, working life",12 Monkeys,/w5u1PqBYfDyfrlkxADTA38jYG3I.jpg,/rgBEfR1A9JVBvoc0xUWv73o4M1M.jpg,19.3049,en,Scripted,47,4,https://www.syfy.com/12-monkeys,Aaron Stanford as James Cole | Amanda Schull as Cassandra Railly | Barbara Sukowa as Katarina Jones | Emily Hampshire as Jennifer Goines | Alisen Down as Olivia Kirschner | Todd Stashwick as Deacon,Sean Tretta (Producer),Opening Credits (Opening Credits): tegPMSx2Syo | Trailer (Trailer): wZNcVYqnCFw
108545,3 Body Problem,Returning Series,2024-03-21,0,"Across continents and decades, five brilliant friends make earth-shattering discoveries as the laws of science unravel and an existential threat emerges.",7.484,1119,"Sci-Fi & Fantasy, Mystery, Drama","china, based on novel or book, scientist, alien invasion, alien contact, alien civilization, imaginative, cerebral, absurd, thriller, complicated, pessimistic",13 Reasons Why: Beyond the Reasons,/aauFzhjAGSemDpDBSmWDJpkeQiw.jpg,/8InkNNcz5MGZUgeuZA58nQ1glGJ.jpg,4.1298,en,Talk Show,3,3,https://www.netflix.com/title/80996791,Jay Asher as Self | Kate Walsh as Self | Dylan Minnette as Self | Katherine Langford as Self | Selena Gomez as Self,,
19633,3%,Ended,1975-10-07,0,"Akumaizer 3 is a Japanese science fiction tokusatsu television series, created by Shotaro Ishinomori and produced by Toei Company. The series premiered on Tuesday October 7, 1975 at 7:30, and ran for 38 episodes in that timeslot on NET, now known as TV Asahi. The series remains obscure outside of Japan, but was popular and renowned in its home country. The series was followed by a sequel called Chojin Bibyun which used rejected designs from the Kamen Rider series as its hero designs.",10.0,2,Drama,tokusatsu,1670,/5YG7jUXWKCsB0awkRbxb6vk6n5Y.jpg,/AfhDPw3x2WfMTfszcAVhngRWlA2.jpg,2.5522,pl,Scripted,8,2,https://www.netflix.com/title/81553471,Bartłomiej Topa as Jan Paweł Adamczewski | Katarzyna Herman as Zofia Adamczewska | Kirył Pietruczuk as Maciej | Martyna Byczkowska as Aniela Adamczewska | Michał Sikorski as Jakub Adamczewski | Andrzej Kłak as Andrzej Pobreża | Dobromir Dymecki as Bogdan | Paulina Matusewicz as Marianna,Nils Croné (Director of Photography) | Jan Kwieciński (Producer) | Jerzy Rogiewicz (Original Music Composer),
127735,4 Reasons Why I Hate Christmas,Ended,2019-12-07,20,A web-drama about 4 young adults who hate Christmas who meet by chance and spend the month of December together. They unexpectedly become a part of each others lives as Christmas nears.,7.0,4,"Drama, Comedy","romance, school, miniseries, university, co-workers relationship, break-up, young adult, christmas, web series, student, part-time worker, youth",18 어게인,/jwrumjdNdtlHRzthQEj9HmxehcR.jpg,/hGtx3dAB6x0ShXpDk4BBvt74Mtx.jpg,7.4015,ko,Scripted,16,1,http://tv.jtbc.joins.com/eighteenagain/,Lee Do-hyun as Hong Dae-young / Go Woo-young | Kim Ha-neul as Jung Da-jung | Yoon Sang-hyun as Hong Dae-young (37 years old) | Roh Jeong-eui as Hong Shi-ah | Ryeoun as Hong Shi-woo | Wi Ha-jun as Ye Ji-hoon | Kim Kang-hyun as Go Deok-jin | Lee Mi-do as Choo Ae-rin | Han So-eun as Young Jung Da-jung | Choi Bo-min as Seo Ji-ho | Hwang In-yeop as Goo Ja-sung | Kim Yoo-ri as Ok Hae-in | Lee Ki-woo as Choi Il-kwon | Ahn Nae-sang as JBC Director,Ha Byung-hoon (Director) | Kim Do-yeon (Writer) | An Eun-bin (Writer) | Choi Yi-ryun (Writer) | Cho Young-jik (Director of Photography),18 Again Korean Drama 2020 - Trailer #1 [ENG SUB] (Trailer): neLAy_Gpc-Y
85940,7SEEDS,Ended,2019-06-28,24,"Shy Natsu awakens as part of a group chosen to ensure the survival of humanity. Together, they have to survive on a changed Earth.",7.8,215,"Animation, Sci-Fi & Fantasy, Drama","japan, based on manga, anime, unfinished, psychological",1883,/waLbm384SQDwLTCn6ttPqQS5kfV.jpg,/uQUHCqxHsG9blvtCoL7vluMG9Jp.jpg,26.2616,en,Miniseries,10,1,https://www.paramountplus.com/shows/1883,Sam Elliott as Shea Brennan | Tim McGraw as James Dutton | Faith Hill as Margaret Dutton | Isabel May as Elsa Dutton | LaMonica Garrett as Thomas | Marc Rissmann as Josef | Audie Rick as John Dutton | James Landry Hébert as Wade,Brian Tyler (Original Music Composer) | Breton Vivian (Original Music Composer),Official UK Trailer (Trailer): WQXM8zzc9SQ | Official Australia Trailer (Trailer): euuCpiAh3FY | A Look Behind The Scenes (Behind the Scenes): NrCAd6tnaY8 | Official Trailer (Trailer): ZkbH1zjsM7g | Teaser (Extended Look) (Teaser): rN0wIC1hVzg
206082,9 Border,Ended,2017-10-10,0,The dogs of U.S. Customs and Border Patrol work the border day and night to stop the flow of illegal contraband.,0.0,0,Documentary,,1899,/qmpUDEgZawIlDU5HP3IJ9HjnpI3.jpg,/oZMEWCcnFWGdp4W4ICdJgkw1RYf.jpg,6.6355,de,Scripted,8,1,https://www.netflix.com/title/80214497,Emily Beecham as Maura Franklin | Andreas Pietschmann as Eyk Larsen | Aneurin Barnard as Daniel Solace | Isabella Wei as Ling Yi | Maciej Musiał as Olek | Yann Gael as Jérôme | Miguel Bernardeau as Ángel | Clara Rosager as Tove | Rosalie Craig as Virginia | Lucas Lynggaard Tønnesen as Krester | Mathilde Ollivier as Clémence | José Pimentão as Ramiro | Tino Mewes as Sebastian | Gabby Wong as Yuk Je | Jonas Bloquet as Lucien,Pat Tookey-Dickson (Producer) | Ben Frost (Original Music Composer) | Nikolaus Summerer (Director of Photography),Opening Credits Theme Song (Opening Credits): NMuXoFboAok | Behind the Scenes (Behind the Scenes): 5vWt49oXINg | Official Teaser (Teaser): ulOOON_KYHs | Teaser (Teaser): soj6bA35ABk
75219,9-1-1,Returning Series,2018-01-03,43,"Explore the high-pressure experiences of police officers, paramedics and firefighters who are thrust into the most frightening, shocking and heart-stopping situations. These emergency responders must try to balance saving those who are at their most vulnerable with solving the problems in their own lives.",8.229,2590,"Drama, Crime, Action & Adventure","california, police, los angeles, california, police officer, firefighter, emergency, procedural, first responders, emergency services, depressing",1923,/vNJWr0xh7W5IDzFTnVzWhw6KoJr.jpg,/vIioWssbxRtEkIzgj8r0pCWYkYM.jpg,65.118,en,Scripted,15,2,https://www.paramountplus.com/shows/1923,Helen Mirren as Cara Dutton | Harrison Ford as Jacob Dutton | Brandon Sklenar as Spencer Dutton | Julia Schlaepfer as Alexandra 'Alex' of Sussex | Jerome Flynn as Banner Creighton | Darren Mann as Jack Dutton | Isabel May as Elsa Dutton (Narrator) (voice) | Brian Geraghty as Zane Davis | Aminah Nieves as Teonna Rainwater | Michelle Randolph as Elizabeth Strafford | Timothy Dalton as Donald Whitfield,Rajeev Malhotra (Producer) | Brian Tyler (Original Music Composer) | Breton Vivian (Original Music Composer),Behind the Scenes (Behind the Scenes): MAUJRarf4cE | Official UK Trailer (Trailer): v88e9Dwnqo0 | Official Trailer (Trailer): 7SIXEy4cwiw | Official UK Teaser Trailer (Teaser): i_tU2b5B8fE | Teaser Trailer (Teaser): VD62k2SwVjo
89393,9-1-1 Lone Star,Ended,2020-01-19,0,"Nearly 20 years ago, Owen Strand was the lone survivor of his Manhattan firehouse on 9/11. In the wake of the attack, Owen had the unenviable task of rebuilding his station. After a similar tragedy happens to a firehouse in Austin, Owen, along with his troubled firefighter son, T.K., takes his progressive philosophies of life and firefighting down to Texas, where he helps them start anew. On the surface, Owen is all about big-city style and swagger, but underneath he struggles with a secret he hides from the world - one that could very well end his life.",8.051,1136,"Drama, Action & Adventure, Crime","spin off, austin, texas, firefighter, rescue from fire",1992,/brg7JhfiUDZWsKCMLi7nQK4rAi3.jpg,/tH339xcZPiktjK7uzOdWZ81x7PF.jpg,2.8446,es,Miniseries,6,1,https://pokeepsiefilms.com/en/project/1992,Fernando Valdivielso as Richi | Marian Álvarez as Amparo | Víctor Rivas as Hooded | Carlos Santos as Victoria | Álex Gadea as Álvaro | Jaime Ordóñez as Palacios | Marieta Sánchez as Rosa | Paz Vega as Carmen | Gorka Lasaosa as Police Commissary Robledo,,
60948,12 Monkeys,Ended,2015-01-16,43,"The provocative story of Cole, a time traveler from a decimated future in a high-stakes race against the clock. Utilizing a dangerous and untested method of time travel, he journeys from 2043 to the present day on a mission to locate and eradicate the source of a deadly plague that will all but annihilate the human race.",7.4,1089,"Sci-Fi & Fantasy, Drama","time travel, post-apocalyptic future, based on movie, plague",2 Broke Girls,/qCa4ANpF1QOioqRUNHgk2B3KFMZ.jpg,/u04AvxFIDgL9JSd9xoVNK3BoBEd.jpg,54.2024,en,Scripted,137,6,http://www.cbs.com/shows/2_broke_girls/,Kat Dennings as Max Black | Beth Behrs as Caroline Channing | Garrett Morris as Earl Washington | Jonathan Kite as Oleg Golishevsky | Matthew Moy as Han Lee | Jennifer Coolidge as Sophie Kachinsky,Bruce Alden (Producer) | Christian La Fountaine (Director of Photography),2 Broke Girls - Exclusive Preview (Trailer): aUkwxpMVW9M
80865,13 Reasons Why,Ended,2017-03-31,65,"Cast members, writers, producers and mental health professionals discuss some of the difficult issues and themes explored in ""13 Reasons Why.""",6.6,31,Talk,,24,/iq6yrZ5LEDXf1ArCOYLq8PIUBpV.jpg,/be6mDIMv7cg8duWkcYVnTB8rphO.jpg,69.2757,en,Scripted,204,9,http://www.fox.com/24-live-another-day,Kiefer Sutherland as Jack Bauer | Kim Raver as Audrey Boudreau | Mary Lynn Rajskub as Chloe O'Brian | William Devane as James Heller | Yvonne Strahovski as Kate Morgan | Gbenga Akinnagbe as Erik Ritter | Benjamin Bratt as Steve Navarro | Michelle Fairley as Margot Al-Harazi | Emily Berrington as Simone Al-Harazi | Miranda Raison as Caroline Fowlds | Ross McCall as Ron Clark | Colin Salmon as Général Coburn | Michael Wincott as Adrian Cross | Tate Donovan as Mark Boudreau | Stephen Fry as Alastair Davies,,Official 24 Season 1 Trailer (Trailer): kyWafhzs6zw
99654,18 Again,Ended,2020-09-21,68,"At a difficult place in his marriage and career, a middle-aged man gets a shot at a do-over when he's transformed back into his 18-year-old body.",8.3,236,"Drama, Comedy, Sci-Fi & Fantasy","fake identity, high school, high school sports, based on movie, teenage pregnancy, reflective, father son relationship, father daughter relationship, age change, romantic, earnest, hopeful",24: Legacy,/wJEfEKL3D9A1sCWXbrpiE5kN6vN.jpg,/xBCYJrPYAqdjAfvinHBB3WT9lqp.jpg,6.7094,en,Scripted,12,1,http://www.fox.com/24-legacy,Corey Hawkins as Eric Carter | Miranda Otto as Rebecca Ingram | Anna Diop as Nicole Carter | Teddy Sears as Keith Mullins | Jimmy Smits as Senator John Donovan | Dan Bucatinsky as Andy Shalowitz | Coral Peña as Mariana Stiles | Charlie Hofheimer as Ben Grimes | Ashley Thomas as Isaac Carter | Sheila Vand as Nilaa | Gerald McRaney as Henry Donovan,,Official Trailer | 24: LEGACY (Trailer): sOWpUB_Xdqs
1973,24,Ended,2001-11-06,45,"Counterterrorism agent Jack Bauer fights the bad guys of the world, a day at a time. With each week's episode unfolding in real-time, ""24"" covers a single day in the life of Bauer each season.",7.779,1586,"Action & Adventure, Drama, Crime","biological weapon, traitor, revenge, los angeles, california, secret service, political intrigue , assassination of president",24,/iq6yrZ5LEDXf1ArCOYLq8PIUBpV.jpg,/be6mDIMv7cg8duWkcYVnTB8rphO.jpg,69.2757,en,Scripted,204,9,http://www.fox.com/24-live-another-day,Kiefer Sutherland as Jack Bauer | Kim Raver as Audrey Boudreau | Mary Lynn Rajskub as Chloe O'Brian | William Devane as James Heller | Yvonne Strahovski as Kate Morgan | Gbenga Akinnagbe as Erik Ritter | Benjamin Bratt as Steve Navarro | Michelle Fairley as Margot Al-Harazi | Emily Berrington as Simone Al-Harazi | Miranda Raison as Caroline Fowlds | Ross McCall as Ron Clark | Colin Salmon as Général Coburn | Michael Wincott as Adrian Cross | Tate Donovan as Mark Boudreau | Stephen Fry as Alastair Davies,,Official 24 Season 1 Trailer (Trailer): kyWafhzs6zw
66789,24 Legacy,Canceled,2017-02-05,42,"The story of  military hero Eric Carter’s return to the U.S. and the trouble that follows him back – compelling him to ask CTU for help in saving his life, and stopping what potentially could be one of the largest-scale terror attacks on American soil.",6.135,245,"Crime, Drama, Mystery",spin off,3 Body Problem,/ykZ7hlShkdRQaL2aiieXdEMmrLb.jpg,/ciizJ9Okzt9tBBGK7Q3T14LFT2j.jpg,15.1302,en,Scripted,8,1,https://www.netflix.com/title/81024821,Jovan Adepo as Saul Durand | Rosalind Chao as Ye Wenjie | Liam Cunningham as Thomas Wade | Eiza González as Auggie Salazar | Jess Hong as Jin Cheng | Marlo Kelly as Tatiana Haas | Alex Sharp as Will Downing | Sea Shimooka as Sophon | Saamer Usmani as Raj Varma | Benedict Wong as Detective Clarence 'Da' Shi,Ramin Djawadi (Original Music Composer) | Steve Kullback (Producer) | Hameed Shaukat (Producer) | Liu Cixin (Novel),"3 BODY PROBLEM AFI Master Seminar with David Benioff, D.B. Weiss and Alexander Woo (Featurette): cfUMB4Xd1YY | The Opening Credits (and Opening Song) (Opening Credits): RzCw-L-VeVg | Exclusive Clip (Clip): RvsRrmYcl1I | Meet the Cast of 3 Body Problem (Featurette): mbi5h6tZTWI | Final Trailer (Trailer): SdvzhCL7vIA"
1973,24 Live Another Day,Ended,2001-11-06,45,"Counterterrorism agent Jack Bauer fights the bad guys of the world, a day at a time. With each week's episode unfolding in real-time, ""24"" covers a single day in the life of Bauer each season.",7.779,1586,"Action & Adventure, Drama, Crime","biological weapon, traitor, revenge, los angeles, california, secret service, political intrigue , assassination of president",アクマイザー3,/y0hReZs68mJI24DZiMJtm84mx9x.jpg,,3.1046,ja,Scripted,38,1,,Makio Inoue as Xavitan (voice) | Koji Yada as Evil (voice) | Joji Yanami as Gabra (voice) | Jirô Chiba as Ippei Shima | Miyuki Hayata as Jun Nagisa | So Takizawa as Kenji Nagumo | Kazuo Iwaki as Gensaku Akita | Rihoko Yoshida as Darunia (voice) | Nobuo Tanaka as Narrator (voice),Takehiko Goto (Producer) | Chumei Watanabe (Original Music Composer) | Takeyuki Suzuki (Producer) | Tōru Hirayama (Producer),
89844,30 Coins,Canceled,2020-11-29,0,"Father Vergara—an exorcist, boxer and ex-convict—lives in a remote village in Spain. Hoping to be lost and forgotten, Vergara’s demons catch up to him.",7.268,608,"Crime, Mystery, Drama","vatican (holy see), exorcism, religion and supernatural, supernatural, paranormal, paranormal phenomena, religious horror, rural, supernatural horror, religious drama",30 monedas,/gb1JG7jzjWKQPdhc2TSokoiFK2S.jpg,/j5B7G6NsWfgLawCAUsQU8Qrl6Tm.jpg,8.6357,es,Scripted,16,2,https://www.hbomax.com/es/es/series/urn:hbo:series:GX4h8rwVrhsPCwwEAAAIl,Eduard Fernández as Padre Vergara | Megan Montaner as Elena | Miguel Ángel Silvestre as Paco | Macarena Gómez as Merche | Pepón Nieto as Sargento Lagunas | Manolo Solo as Cardenal Petruccelli | Cosimo Fusco as Angelo | Manuel Tallafé as Enrique | Najwa Nimri as Haruka | Paul Giamatti as Christian Barbrow | Nuria González as María Salcedo,,Official Trailer (Trailer): jOAxchyLZ00
4608,30 Rock,Ended,2006-10-11,22,"Liz Lemon, the head writer for a late-night TV variety show in New York, tries to juggle all the egos around her while chasing her own dream.",7.4,709,Comedy,"new york city, writing, parody, female protagonist, writer, sketch comedy, employer employee relationship, sitcom, lighthearted, joyful",30 Rock,/eYYQWACx7ttUzRwTNYuo6zveqpE.jpg,/cK5AbLFBY2JDoqEdVXk0697e2SV.jpg,23.9487,en,Scripted,138,7,,Tina Fey as Liz Lemon | Alec Baldwin as Jack Donaghy | Tracy Morgan as Tracy Jordan | Jane Krakowski as Jenna Maroney | Jack McBrayer as Kenneth Parcell | Scott Adsit as Pete Hornberger | Judah Friedlander as Frank Rossitano | Keith Powell as James 'Toofer' Spurlock | Maulik Pancholy as Jonathan,Jerry Kupfer (Producer) | Don Scardino (Producer) | Irene Burns (Producer) | Alec Baldwin (Producer) | Kay Cannon (Producer) | Vali Chandrasekaran (Producer) | Dylan Morgan (Producer) | Dave Finkel (Producer) | Eric Gurian (Producer) | William Sell (Producer),30 Rock - Pilot (Episode Highlight) (Trailer): aYGbfKuBBBk
115970,50M²,Ended,2021-01-27,49,"Seeking to uncover the truth about his past, a henchman betrays someone close to him and assumes a new identity in a small Istanbul neighborhood.",7.4,125,"Crime, Mystery",hitman,크리스마스가 싫은 네 가지 이유,/7OETOuadtvV2LyeBgHsSFtDb0zU.jpg,/qSWVTpoenJ9Rm9PHgahUZy8mkQm.jpg,0.7162,ko,Scripted,6,1,,Moon Sang-min as Yeom Se-jin | Park Si-an as Jeong Pu-reum | Jeong Hwi-young as Kim Ba-da | Jin Ye-ju as Lee Ha-rim | Min Do-hee as Kang Da-mi | Jeon Hye-yeon as Park Jin-ho,,
98657,61st Street,Returning Series,2022-04-10,0,"Moses Johnson is a promising high-school athlete with a bright future who’s accused of murdering a police officer during a drug bust gone wrong. Swept up into the infamously corrupt Chicago criminal justice system, Moses’ case is taken up by ageing public defender Franklin Roberts, who sees this as his chance to finally challenge the institutional racism at the heart of the judicial system.",6.6,19,"Drama, Crime","chicago, illinois",4400,/nTYDhLtHffPAJKWn2w8sfnYhLwt.jpg,/7wfFmI8VZTgglYEUioAcwikxUAa.jpg,3.2277,en,Scripted,13,1,https://www.cwtv.com/shows/4400,Brittany Adebumola as Shanice | Joseph David-Jones as Jharrel | Ireon Roach as Keisha | TL Thompson as Dr. Andre | Jaye Ladymore as Claudette | Derrick A. King as Rev. Johnson | Khailah Johnson as Ladonna | Amarr M. Wooten as Hayden | Autumn Best as Mildred | Cory Jeacoma as Logan,,
100565,86 EIGHTY-SIX,Ended,2021-04-11,24,"Called “Juggernaut,” these are the unmanned combat drones developed by the Republic of San Magnolia in answer to the attacks by the autonomous unmanned drones of the neighboring Empire of Giad, the “Legion”. But they’re only unmanned in name. In reality, they are piloted by the Eighty-sixers—those considered to be less than human and treated as mere tools. Determined to achieve his own mysterious ends, Shin, the captain of Spearhead Squadron, which is comprised of Eighty-sixers, continues to fight a hopeless war on a battlefield where only death awaits him.",8.061,171,"Animation, Action & Adventure, Sci-Fi & Fantasy, War & Politics","based on novel or book, fight, army, racist, tragedy, terrorism, robot, combat, military, discrimination, anime, war, based on light novel",50M²,/hQfJUnWtl2GfqkJufSKuYqOl70o.jpg,/kY1s5oWOxXOInWlY02TXrM7s2rT.jpg,1.12,tr,Scripted,8,1,https://www.netflix.com/title/81103322,Engin Öztürk as Gölge | Aybüke Pusat as Dilara | Cengiz Bozkurt as Muhtar | Tolga Tekin as Mesut | Tuğçe Karabacak as Özlem | Hasan Yalnızoğlu as Leke | Murat Kılıç as Imam | Kürşat Alnıaçık as Servet | Özgür Emre Yıldırım as Civan | Tuncay Beyazıt as Turan | Yiğit Kirazcı as Yakup,,50M2 Official Trailer (2021) Action TV Series l HD (Trailer): 3Jrc9U-_8M0
236450,1670,Returning Series,2023-12-13,0,"In this satirical comedy, a zany nobleman contends with family feuds and clashes with peasants in his quest to become the most famous person in Poland.",7.5,88,Comedy,"satire, 17th century, peasants",61st Street,/bTEfmPiaDpsDu5oZKNSrhnF2ci5.jpg,/7ebnWh0t5WKK1owCcr0UZIROHjd.jpg,5.8707,en,Scripted,16,2,https://www.cwtv.com/shows/61st-street,Courtney B. Vance as Franklin Roberts,Becky Page (Producer) | Allison Davis (Producer) | Laura Karpman (Original Music Composer),Official UK Trailer (Trailer): OZDHtZvn9hs
118357,1883,Ended,2021-12-19,0,"Follow the Dutton family as they embark on a journey west through the Great Plains toward the last bastion of untamed America. A stark retelling of Western expansion, and an intense study of one family fleeing poverty to seek a better future in America’s promised land — Montana.",8.266,715,"Drama, Western","frontier, miniseries, family drama, convoy, wild west, indian attack, civil war veteran, wagon, journey, 19th century, oregon trail, 1880s",7SEEDS,/eeGRd3ENc9vetozwDDMhl9S7l3G.jpg,/moI1fOrXKak8RIXaLHRozkoIh4Y.jpg,4.462,ja,Scripted,24,1,http://7seeds.jp/,Nao Toyama as Natsu Iwashimizu (voice) | Jun Fukuyama as Arashi Aota (voice) | Katsuyuki Konishi as Semimaru Asai (voice) | Kana Asumi as Matsuri Tendou (voice) | Kazuhiko Inoue as Kaname Mozunoto (voice) | Akira Ishida as Chimaki Yamori (voice) | Yoko Hikasa as Hana Suguruno (voice) | Hirofumi Nojima as Haru Yukima (voice) | Shizuka Itoh as Fujiko Amacha (voice) | Kenta Miyake as Akio Haza (voice),Shigeki Asakawa (Director of Photography) | MICHIRU (Original Music Composer) | Shinji Omori (Producer) | Tadashi Hoshino (Producer) | Hitoshi Anetai (Producer) | Tomoko Takahashi (Producer) | Hirotaka Kaneko (Producer),Official Trailer (Trailer): XRZvxqPO9sE | Teaser (Teaser): uGPF79Xl6XQ
90669,1899,Canceled,2022-11-17,0,"When mysterious events change the course of an immigrant ship headed for New York in 1899, a mind-bending riddle unfolds for its bewildered passengers.",7.538,1318,"Mystery, Drama","sea, immigration, atlantic ocean, ship, dystopia, bermuda triangle, triangle, mysterious, 19th century, new encounter, old continent, admiring, assertive",８６―エイティシックス―,/pp2gzafNPiug63UskS2niHK9Y04.jpg,/zV4F2N0OEpakHi5pkHHh5yaSpO6.jpg,8.342,ja,Scripted,23,1,https://anime-86.com,Ikumi Hasegawa as Vladilena 'Lena' Milizé (voice) | Shoya Chiba as Shinei Nouzen (voice) | Natsumi Fujiwara as Theoto Rikka (voice) | Seiichiro Yamashita as Raiden Shuga (voice) | Saori Hayami as Anju Emma (voice) | Sayumi Suzushiro as Kurena Kukumila (voice),Hiroyuki Sawano (Original Music Composer) | Kohta Yamamoto (Original Music Composer) | Takao Kiyose (Producer) | Nobuhiro Nakayama (Producer) | Mayu Miyako (Producer) | Masaharu Okazaki (Director of Photography) | Asato Asato (Novel),86 EIGHTY-SIX - Opening 2 | Kyokaisen (Opening Credits): tA0EEJj4hU0 | 86 EIGHTY-SIX - Opening 1 | 3-bun 29-byo (Opening Credits): eZIMFWAxMxQ | 86 EIGHTY SIX | OFFICIAL TRAILER (Trailer): VSdS29SDvn4
157744,1923,Ended,2022-12-18,0,"Follow a new generation of the Dutton family during the early twentieth century when pandemics, historic drought, the end of Prohibition and the Great Depression all plague the mountain west, and the Duttons who call it home.",8.192,529,"Drama, Western","africa, montana, prequel, range war, cattle ranch, 1920s, big game hunter, 20th century, indian residential school system",K-9 Border Wars,/wvX6kYVcEvyuvjza1ob7Vq2Dzdk.jpg,/nq5KkFXJpWY1K4FhVg0AzDoCvVg.jpg,0.0193,en,Documentary,2,1,,,,
225467,1992,Ended,2024-12-13,0,"After the death of her husband, a grieving widow and a tormented ex-cop investigate a series of murders apparently related to the Universal Expo held in Seville in 1992.",6.4,54,"Drama, Mystery","1990s, expo",9-1-1,/9dNWZPjFWdKo5Avr5JEEzLShLMZ.jpg,/nU5nByGzsPTXm2w4WdMFtE6YU14.jpg,78.1629,en,Scripted,124,8,https://abc.com/shows/911,Angela Bassett as Athena Grant | Peter Krause as Bobby Nash | Jennifer Love Hewitt as Maddie Buckley | Oliver Stark as Evan Buckley | Aisha Hinds as Henrietta Wilson | Kenneth Choi as Howard 'Chimney' Han | Ryan Guzman as Eddie Diaz,,Trailer (Trailer): _8MHJfUMqPA
