TMDB_ID,SERIES,STATUS,RELEASE_DATE,RUNTIME,OVERVIEW,Vote_Average,Vote_Count,Genres,Keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,Cast,Crew,Videos
24835,Clannad,Ended,2007-10-05,24,"Tomoya Okazaki is a third year high school student resentful of his life. His mother passed away from a car accident when he was younger, causing his father to resort to alcohol and cigarettes. This results in fights between the two until Tomoya's shoulder is injured in a fight. Since then, Tomoya has had distant relationships with his father, causing him to become a delinquent over time. While on a walk to school, he meets a strange girl named Nagisa Furukawa who is a year older, but is repeating due to illness. Due to this, she is often alone as most of her friends have moved on. The two begin hanging out and slowly, as time goes by, Tomoya finds his life shifting in a new direction.",8.3,438,"Animation, Comedy, Drama, Sci-Fi & Fantasy","adolescence, supernatural, harem, romance, slice of life, coming of age, school, anime, school club, based on visual novel, family life",CLANNAD,/bmugfsOLi5Q01nTsFkNwO0V4xgg.jpg,/cuokIYCqLqfbE9RDv8TKl18uq9W.jpg,7.5866,ja,Scripted,44,2,http://www.tbs.co.jp/clannad/clannad1/,Yuichi Nakamura as Tomoya Okazaki (voice) | Mai Nakahara as Nagisa Furukawa (voice) | Ryotaro Okiayu as Akio Furukawa (voice) | Kikuko Inoue as Sanae Furukawa (voice),Yoko Hatta (Producer) | Shinichi Nakamura (Producer) | Shinji Orito (Original Music Composer),Clannad ~After Story~ Official Trailer (Trailer): IecYMqp1N4k | Clannad Official Trailer (Trailer): 9ZseZTshl2k
34791,Claymore,Ended,2007-04-03,23,"When a shapeshifting demon with a thirst for human flesh, known as ""youma,"" arrives in Raki's village, a lone woman with silver eyes walks into town with only a sword upon her back. She is a ""Claymore,"" a being manufactured as half-human and half-youma, for the express purpose of exterminating these monsters. After Raki's family is killed, the Claymore saves his life, but he is subsequently banished from his home. With nowhere else to go, Raki finds the Claymore, known as Clare, and decides to follow her on her journeys.As the pair travel from town to town, defeating youma along the way, more about Clare's organization and her fellow warriors comes to light. With every town cleansed and every demon destroyed, they come closer to the youma on which Clare has sought vengeance ever since she chose to become a Claymore.",8.172,319,"Action & Adventure, Animation, Drama, Sci-Fi & Fantasy","based on manga, dark fantasy, anime, adventure",クレイモア,/rQt8X4kjBxah0laGwUVJISf1086.jpg,/9345bFQXPCyIJLQemkpI5zFJCOp.jpg,50.8086,ja,Scripted,26,1,https://mv.avex.jp/claymore/,Houko Kuwashima as Clare (voice) | Motoki Takagi as Raki (voice),Toshio Nakatani (Producer) | Masao Maruyama (Producer) | Manabu Tamura (Producer) | Lee Seok-Beom (Director of Photography) | Oh Seong-Ha (Director of Photography) | Masanori Takumi (Original Music Composer),Claymore - Trailer (Trailer): c5DDD0ofspk
105248,Cyberpunk Edgerunners,Ended,2022-09-13,25,"In a dystopia riddled with corruption and cybernetic implants, a talented but reckless street kid strives to become a mercenary outlaw — an edgerunner.",8.473,1485,"Action & Adventure, Animation, Sci-Fi & Fantasy","technology, mercenary, dystopia, conspiracy, miniseries, cyberpunk, based on video game, canon, futuristic society, anime, original net animation (ona)",サイバーパンク: エッジランナーズ,/lqcDVZ8pyk08AVftMBildDR3QUK.jpg,/6N7hSnmZkEXszld37sSeG4CSIdR.jpg,11.0674,ja,Miniseries,10,1,https://www.cyberpunk.net/edgerunners,KENN as David Martinez (voice) | Aoi Yuki as Lucy  (voice) | Hiroki Touchi as Maine  (voice) | Takako Honda as Kiwi  (voice) | Tomoyo Kurosawa as Rebecca  (voice) | Michiko Kaiden as Dorio  (voice) | Wataru Takagi as Pilar  (voice) | Yurika Hino as Gloria Martinez  (voice) | Kazuhiko Inoue as Faraday  (voice) | Tetsuo Komura as Tanaka  (voice) | Yasuyuki Kase as Falco (voice) | Kenjiro Tsuda as Ripperdoc (voice),Akira Yamaoka (Original Music Composer) | Saya Elder (Producer) | Bartosz Sztybor (Producer) | Satoru Homma (Producer) | Tetsuya Kawata (Director of Photography),Masahiko Otsuka Interview [Subtitled] (Behind the Scenes): xw-eT2R4l9g | Official NSFW Trailer [Subtitled] (Trailer): JtqIas3bYhg | TRIGGER & CDPR Interview [Subtitled] (Behind the Scenes): DvKO-ji_q7Q | Official Trailer (Studio Trigger Version) [Subtitled] (Trailer): ax5YUmkWf_Y | Opening Credits (Opening Credits): OifiVCnFKzM
118956,DOTA Dragons Blood,Ended,2021-03-25,25,"After encounters with a dragon and a princess on her own mission, a Dragon Knight becomes embroiled in events larger than he could have ever imagined.",7.812,425,"Sci-Fi & Fantasy, Action & Adventure, Animation","elves, sword, princess, knight, dragon, based on video game, warrior, magician, bloody, hanguk aeni",Benjamin Kaltenecker,/6Qwwam0TQEMQmFMagjtLmcQHJYs.jpg,/tPIhOHUfhMN4n1Q2OKXku3ClHtB.jpg,7.4624,en,Scripted,24,3,https://www.netflix.com/title/80994336,,Dino Meneghin (Original Music Composer),Official Trailer (Trailer): F0evM-hBlcI | Teaser (Teaser): wWoW9-HBIwI | Date Announcement (Teaser): JM-NqFX2jU8
233523,Dahlia in Bloom Crafting a Fresh Start with Magical Tools,Ended,2024-07-06,24,"After a workaholic life in Japan, Dahlia is reborn as a magical maven in a new world, but her afterlife takes an unexpected turn. Engaged, betrayed, and orphaned—all before the honeymoon? Talk about a plot twist! Watch as Dahlia turns heartbreak into wand-making brilliance and declares her independence. In this story, the real magic is self-discovery, and Dahlia’s the sorceress of her own destiny.",7.7,16,Animation,"reincarnation, anime, isekai, based on light novel",魔導具師ダリヤはうつむかない,/nH9oIoex0CeefWG1HXfOrLRvN7R.jpg,/jFzhOfySHlYXHltt3wjd6A9mEpX.jpg,1.8327,ja,Scripted,12,1,https://dahliya-anime.com,Saori Onishi as Dahlia Rossetti (voice) | Atsushi Tamaru as Volfred Scalfarotto (voice) | Riho Iida as Irma Nuvolari (voice) | Kenichirou Matsuda as Marcella Nuvolari (voice) | Fuka Izumi as Lucia Fano (voice) | Hiroki Takahashi as Ivano Badoer (voice) | Yuriko Yamaguchi as Gabriella Jedda (voice) | Tomohiro Ono as Tobias Orlando (voice) | Ken Narita as Carlo Rossetti (voice),Hisaya Amagishi (Novel) | Kow Otani (Original Music Composer) | Makoto Nakamura (Producer) | Teresa Wu (Producer) | Yoko Shiraishi (Producer),Official Trailer [Subtitled] (Trailer): IDiP1aauaQc
31718,Darker than Black,Ended,2007-04-06,25,"Ten years ago, a mysterious spatial anomaly now known as ""Heaven's Gate"" appeared in South America, shortly followed by the opening of ""Hell's Gate"" in Tokyo altering the sky and wreaking havoc on the landscape. The real stars disappeared, replaced by false stars. During this time, people possessing various special abilities — called ""Contractors"" — emerged, each capable of different supernatural feats. Following the disastrous Heaven's War, the United States lost its dominant position as a superpower to a mysterious organization named the Syndicate. The story revolves around a Chinese contractor codenamed ""Hei"" as he undertakes various espionage and assassination missions in Tokyo.",7.621,228,"Animation, Action & Adventure, Sci-Fi & Fantasy, Mystery","assassin, conspiracy, paranormal phenomena, spirit, psychic, super power, dark past, seinen, anime",-黒の契約者-,/i2jS5N0FK9o58Lxh5mnkOzEDZsd.jpg,/aigj0UYSAdi5HxE1SA4YuTtQeIl.jpg,5.7835,ja,Scripted,37,2,http://www.d-black.net/,Hidenobu Kiuchi as Hei (voice) | Kiyomi Asai as July (voice) | Ikuya Sawaki as Mao (voice) / Petya (voice) | Kana Hanazawa as Pavlichenko Suou (voice),Yasushi Ishii (Original Music Composer) | Tsuyoshi Kanbayashi (Director of Photography) | Hiroo Maruyama (Producer) | Ryo Oyama (Producer) | Yoshihiro Oyabu (Producer),Darker than Black trailer (Trailer): upx-_9-RjoE | Promo Darker Than Black Animax (Teaser): _T6vamZhsYg
206629,Days with My Stepsister,Ended,2024-07-04,24,"When his father remarries, Yuta Asamura winds up sharing a roof with his new stepsister, Saki Ayase, the hottest girl in his grade. Carrying the scars of their parents’ troubled divorces, they vow to maintain a respectful distance. But what starts as cautious camaraderie blossoms into something deeper from shared experiences. Is it admiration, familial love, or something more?",8.0,41,Animation,"society, high school, stepbrother, romance, slice of life, family relationships, school, family, stepsister, stepsiblings, shounen, anime, based on light novel",義妹生活,/xzbatUmI1qlcLHqMmawGduqHh1X.jpg,/hDNonguUASAjugMhnm5JeMu1gD8.jpg,4.8974,ja,Scripted,12,1,https://gimaiseikatsu-anime.com,Kohei Amasaki as Yuta Asamura (voice) | Yuki Nakashima as Saki Ayase (voice) | Minori Suzuki as Shiori Yomiuri (voice) | Ayu Suzuki as Narasaka Maaya (voice) | Daiki Hamano as Tomokazu Maru (voice) | Chikahiro Kobayashi as Taichi Asamura (voice) | Reina Ueda as Akiko Ayase (voice) | Atsumi Tanezaki as Kaho Fujinami (voice) | Ryohei Arai as Keisuke Shinjou (voice) | Mie Sonozaki as Eiha Kudou (voice),Ghost Mikawa (Novel) | CITOCA (Original Music Composer) | Nao Matsumura (Producer) | Rie Ogura (Producer) | Shin'yo Kondou (Director of Photography),Official Trailer [Subtitled] (Trailer): _laWs_MfqN8
36588,Dear Brother,Ended,1991-07-14,25,"Misonoo Nanako, a professor's daughter, looks forward to her first day at the prestigious Seiran Academy, a girls' school that caters to the rich, or in her case, those with high test scores. She soon finds that the school is polarized by three popular and talented individuals, known as the Magnificent Three. Though Nanako doesn't intend to make waves at this school, when she is tabbed to be a member of the Sorority, the brutal politics that run beneath the surface of the school's sophisticated veneer soon turn Nanako's world into one where she is unsure of her friends, her enemies, and her very identity... The only way she can vent her emotions is through her correspondence letters to a man she calls her ""Dear Brother"".",6.0,6,"Animation, Drama",,おにいさまへ…,/eOxB93uT4DahhesM5XAXVCKriR6.jpg,/sG4oWm2QZSU5bP63uRT3KAnebd.jpg,3.0502,ja,Scripted,39,1,https://tezukaosamu.net/jp/anime/148.html,"Hiroko Kasahara as Nanako Misonô | Keiko Toda as Kaoru ""Kaoru no Kimi"" Orihara | Kenyu Horiuchi as Takashi Ichinomiya | Mami Koyama as Fukiko ""Miya-sama"" Ichinomiya | Masako Katsuki as Aya Misaki | Sakiko Tamagawa as Mariko Shinobu | Sumi Shimamoto as Rei ""Hana no Saint-Just"" Asaka | Tessyo Genda as Takehiko Henmi | Waka Kanda as Tomoko Arikura",Osamu Dezaki (Director) | Kentaro Haneda (Original Music Composer) | Hirotaka Matsumoto (Producer) | Masakazu Shioura (Producer),"Brother, Dear Brother (Trailer): Ck75h4p8CeQ"
13916,Death Note,Ended,2006-10-04,22,"Light Yagami is an ace student with great prospects—and he’s bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and Light has vowed to use the power of the Death Note to rid the world of evil. But will Light succeed in his noble goal, or will the Death Note turn him into the very thing he fights against?",8.636,4343,"Animation, Mystery, Sci-Fi & Fantasy","detective, journalism, secret identity, police, supernatural, sociopath, rivalry, murder, serial killer, psychological thriller, based on manga, justice, death, shounen, anime, shinigami, time skip, magic book, psychological, fantastic, prosocial psychopath, horror, kira, death note",DEATH NOTE,/tCZFfYTIwrR7n94J6G14Y4hAFU6.jpg,/mRwV4W2BAEpte7xlawJP4fsBpmS.jpg,17.3424,ja,Scripted,37,1,http://www.ntv.co.jp/deathnote/,Mamoru Miyano as Light Yagami (voice) | Shido Nakamura as Ryuk (voice) | Aya Hirano as Misa Amane (voice) | Kappei Yamaguchi as L (voice) | Kimiko Saito as Rem (voice) | Naoya Uchida as Soichiro Yagami (voice) | Ryou Naitou as Touta Matsuda (voice) | Keiji Fujiwara as Shuichi Aizawa (voice) | Kazuya Nakai as Kanzo Mogi (voice) | Noriko Hidaka as Near (voice) | Nozomu Sasaki as Mello (voice),Manabu Tamura (Producer) | Masao Maruyama (Producer) | Toshio Nakatani (Producer) | Kazuhiro Yamada (Director of Photography) | Hideki Taniuchi (Original Music Composer) | Yoshihisa Hirano (Original Music Composer),Official Trailer (Trailer): NlJZ-YgAt-c
61901,Death Parade,Ended,2015-01-10,23,"There is a place after death that’s neither heaven nor hell. A bar that serves you one chance to win. You cannot leave until the game is over, and when it is, your life may be too.",8.012,525,"Animation, Drama, Mystery","suicide, gambling, jealousy, reincarnation, afterlife, roulette, murder, game, death, macabre, anime, young animator training project, psychological, suspense, fantasy, absurd, incredulous",デス・パレード,/qeD9wDenN7CPA99FScSErJCvcWb.jpg,/ptt4UVsyV32OcTBjbkuH3mQHGmx.jpg,5.9791,ja,Scripted,12,1,http://www.deathparade.jp,Asami Seto as Black-haired Woman (voice) | Tomoaki Maeno as Decim (voice) | Misa Kato as Risa (voice) | Yuna Taniguchi as Mai Takada (voice) | Atsumi Tanezaki as Mayu Arita (voice) | Koki Uchiyama as Clavis (voice) | Shota Yamamoto as Novem (voice) | Rumi Okubo as Nona (voice) | Ryoka Yuzuki as Castra (voice) | Ryoko Shiraishi as Quin (voice) | Tessyo Genda as Oculus (voice) | Yoshimasa Hosoya as Ginti (voice) | Akane Fujita as Sae (voice) | Ayako Kawasumi as Machiko (voice) | Azusa Tadokoro as Female guest (voice),Yuki Hayashi (Original Music Composer) | Yuzuru Tachikawa (Director) | Yuzuru Tachikawa (Writer),Opening | Flyers - BRADIO (Opening Credits): Ca5Tf5BDSYI | Death Parade – Coming Soon (Trailer): 8ziUXV6t0ow
85937,Demon Slayer Kimetsu no Yaiba,Ended,2019-04-06,0,"It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself. Though devastated by this grim reality, Tanjiro resolves to become a “demon slayer” so that he can turn his sister back into a human, and kill the demon that massacred his family.",8.65,6656,"Animation, Action & Adventure, Sci-Fi & Fantasy","sibling relationship, swordplay, sword, magic, training, supernatural, undead, tragedy, coming of age, based on manga, demon, mutilation, dark fantasy, demon hunter, shocking, anachronism, shounen, breathing, anime, time skip, demon slayer, lacrimation, taisho period",鬼滅の刃,/xUfRZu2mi8jH6SzQEJGP6tjBuYj.jpg,/3GQKYh6Trm8pxd2AypovoYQf4Ay.jpg,17.6718,ja,Scripted,63,5,https://kimetsu.com/anime,Natsuki Hanae as Tanjiro Kamado (voice) | Akari Kito as Nezuko Kamado (voice) | Hiro Shimono as Zenitsu Agatsuma (voice) | Yoshitsugu Matsuoka as Inosuke Hashibira (voice) | Nobuhiko Okamoto as Genya Shinazugawa (voice) | Takahiro Sakurai as Giyu Tomioka (voice),Maasa Murakami (Producer) | Go Shiina (Original Music Composer) | Yuki Kajiura (Original Music Composer) | Yuma Takahashi (Producer) | Masanori Miyake (Producer) | Akifumi Fujio (Producer) | Yuichi Terao (Director of Photography),Promotion Reel 2023 (Trailer): SWAMTXfqer0 | Promotion Reel (Trailer): t6MXHczeEqc | Demon Slayer: Kimetsu no Yaiba Official English Dub Trailer (Trailer): gxM1j64w4fk | Unwavering Resolve Arc Opening | Red Lotus - LiSA (Opening Credits): pmanD_s7G3U | Trailer 2 [Subtitled] (Trailer): 6vMuWuWlW4I
235930,Devil May Cry,Returning Series,2025-04-03,0,"When a mysterious villain threatens to open the gates of Hell, a devilishly handsome demon hunter could be the world's best hope for salvation.",7.915,117,"Animation, Action & Adventure, Sci-Fi & Fantasy","based on video game, adult animation, zealot, demon hunter, anime, paramilitary organization",Devil May Cry,/9YA4ko7x1o2NS65lDrlKAuNAqjJ.jpg,/nLyXXIDMpDHvUgxchezxuhoJ4Ej.jpg,65.4764,en,Scripted,8,2,https://www.netflix.com/title/81506915,,,Sneak Peek: Mercenary Cleanup (Clip): JsZsiFecK_8 | Sneak Peek: Brothers (Clip): 4hY1MA8wBvs | Official Lyric Video: Afterlife by Evanescence (Featurette): VyT00IwHGI8 | Sneak Peek: White Rabbit Unleashes Havoc (Clip): HJTZ_bwejkY | Official Trailer (Trailer): OlEqHXRrcpc
12577,Devil May Cry The Animated Series,Ended,2007-06-14,24,The adventures of the demon hunter Dante who himself is half demon and half human.,7.621,214,"Animation, Sci-Fi & Fantasy, Action & Adventure","swordplay, sword, supernatural, hell, gore, gunfight, demon, parallel world, based on video game, canon, shounen, anime",デビル メイ クライ,/xDGxMQk24gt4proydCyxddPzTIG.jpg,/776K5RkvhIXm7cyHAUBDaWcSlXC.jpg,20.5627,ja,Scripted,12,1,http://dmc-tv.com/,Toshiyuki Morikawa as Dante (voice) | Misato Fukuen as Patty Lowell (voice) | Akio Otsuka as Morisson (voice) | Fumiko Orikasa as Lady (voice) | Atsuko Tanaka as Trish (voice) | Nachi Nozawa as Cid (voice) | Aya Hisakawa as Nina Lowell (voice),Kazuyuki Oota (Director of Photography),Opening (Opening Credits): sUW4ORK9egw
75208,Devilman Crybaby,Ended,2018-01-05,25,"Akira Fudo learns from his best friend Ryo Asuka that demons will revive and reclaim the world from humans. With humans hopeless against this threat, Ryo suggests combining with a demon. With this, Akira becomes Devilman, a being with the power of demon but with a human heart.",7.815,635,"Animation, Action & Adventure, Sci-Fi & Fantasy","angel, philosophy, rape, shapeshifting, anti hero, bisexuality, politics, god, satan, gore, tragedy, miniseries, public sex, bromance, based on manga, demon, masturbation, adult animation, anime, cosmic horror, gay theme, meta, war, body horror, urban fantasy, horror",DEVILMAN crybaby,/2pQ9xfgDa3L3QpoXfkNhISby2R4.jpg,/wuUZxHcyQdx3EurPX0CjD8FgbHG.jpg,7.6357,ja,Miniseries,10,1,https://devilman-crybaby.com,Koki Uchiyama as Akira Fudo (voice) | Ayumu Murase as Ryo Asuka (voice) | Megumi Han as Miki Makimura (voice) | Ami Koshimizu as Miki 'Miko' Kuroda (voice) | Atsuko Tanaka as Silene (voice) | Rikiya Koyama as Kaim (voice) | Akio Hirose as Jinmen (voice) | Yasuhiro Takato as Psycho Jenny (voice) | Subaru Kimura as Gabi (voice),Yohei Shintaku (Producer) | Kensuke Ushio (Original Music Composer) | Toshikazu Hisano (Director of Photography) | Kazuomi Nagai (Producer),Opening | MAN HUMAN - DENKI GROOVE (Opening Credits): SM5mnH7JrJE | DEVILMAN crybaby | Trailer [HD] | Netflix (Trailer): ww06yGPM7Kc
94404,Dorohedoro,Returning Series,2020-01-13,24,"Amnesiac Caiman seeks to undo his lizard head curse by killing the sorcerer responsible, with his friend Nikaido's help. In the Hole, that's a threat.",8.3,349,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy","supernatural, steampunk, anthropomorphism, based on manga, seinen, anime, 3d animation, horror",ドロヘドロ,/8rt0bfnS2ZeSCaewgkKV4oYIH29.jpg,/vvAZwI5Kd4n3PI7ZrXjYpBEgpp0.jpg,7.5811,ja,Scripted,12,2,https://dorohedoro.net,Reina Kondo as Nikaido (voice) | Wataru Takagi as Kaiman (voice) | Yu Kobayashi as Noi (voice) | Yoshimasa Hosoya as Shin (voice) | Kenyu Horiuchi as En (voice) | Kengo Takanashi as Fujita (voice) | Miyu Tomita as Ebisu (voice) | Mitsuhiro Ichiki as Kasukabe (voice) | Hisao Egawa as Vaux (voice) | Soungdok as Risu (voice) | Tetsu Inada as Tanba (voice) | Shin-ichiro Miki as Turkey (voice) | Anri Katsu as Chouta (voice) | Hozumi Goda as Asu (voice) | Mayu Udono as Kikurage / Aitake / Maitake (voice),Hiroyuki Aoi (Producer) | Yūichi Tada (Producer) | Akihiro Matsumoto (Producer) | Atsushi Yoshikawa (Producer) | Takehiko Hayashi (Producer) | Masaya Saito (Producer) | Yuito Hirahara (Producer) | Daiki Tomihara (Producer) | Yoshinori Hasegawa (Producer) | R・O・N (Original Music Composer),"Multi-Audio Clip: Caiman and Nikaido's Epic Fight (Clip): P8j50ByEd7w | Multi-Audio Clip: Hole Baseball (Clip): ZtlG-DdShEM | Multi-Audio Clip: Getting ready for ""The Blue Night"" - En's busiest day (Clip): rSGD-0N9Olw | The Peculiar World of Dorohedoro [Subtitled] (Featurette): rCHDaIhJGyU | Chota's Magical Recipe (Clip): SIOF3fJ-umA"
236132,Dororo,Ended,1991-04-08,0,Komachi is a little ghost who died during the Meiji Era and has hung around earth as a wandering spirit girl for over a hundred years. Komachi appears in the room of a young girl named Anko and the two get wrapped up in all sorts of adventures involving other ghosts and demons.,0.0,0,"Animation, Comedy",,どろろんぱっ,/adaCjUiYjmzLkiYA28bg9jVJcdO.jpg,,39.2904,ja,Scripted,114,1,,,Tetsuo Yasumi (Director),
86031,Dr Stone,Returning Series,2019-07-05,24,"One fateful day, all of humanity was petrified by a blinding flash of light. After several millennia, high schooler Taiju awakens and finds himself lost in a world of statues. However, he's not alone! His science-loving friend Senku's been up and running for a few months and he's got a grand plan in mind, to kickstart civilization with the power of science!",8.555,1516,"Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy","post-apocalyptic future, survival, disaster, based on manga, educational, environmentalism, lost civilization, shounen, anime, crafting, man vs nature, petrification, war, adventure",Dr.STONE,/rocRrglJfYkglKilmFaStvo5EvS.jpg,/lN13BPAEnc5iXmoxxBQHOZ1ScfZ.jpg,6.5155,ja,Scripted,70,4,https://dr-stone.jp,Yusuke Kobayashi as Senku Ishigami (voice) | Makoto Furukawa as Taiju Oki (voice) | Kana Ichinose as Yuzuriha Ogawa (voice) | Manami Numakura as Kohaku (voice) | Gen Sato as Chrome (voice) | Kengo Kawanishi as Asagiri Gen (voice) | Ryota Suzuki as Nanami Ryuusui (voice),Tadashi Suzuki (Producer),Official Preview [Subtitled} (Trailer): 7YZzYeBartM
80020,Dragon Ball,Ended,2018-07-01,10,"Trunks returns from the future to train with Goku and Vegeta. However, it disappears without warning. Then the mysterious Fu bursts in, telling them that Trunks has been imprisoned in the Prison Planet, a mysterious complex in an unknown place in the universes. The group seeks the dragon balls to free Trunks, but an endless battle awaits them! Will Goku and the others rescue Trunks and escape the Prison Planet?",7.564,3071,"Animation, Action & Adventure, Sci-Fi & Fantasy","fight, attack, battle, spin off, based on video game, anime, original net animation (ona)",スーパードラゴンボールヒーローズ,/8jq6xv5c1WK7KAPOXCsodm8eUxp.jpg,/xlKKD1TXJvh0YYlVPqqQ3g3ZUjM.jpg,40.6726,ja,Scripted,54,6,http://www.carddass.com/dbh/sdbh/prison_planet,Masako Nozawa as Son Goku / Xeno Goku (voice) | Ryo Horikawa as Vegeta / Xeno Vegeta (voice) | Takeshi Kusao as Future Trunks / Xeno Trunks (voice) | Kappei Yamaguchi as Fu (voice),,OFFICIAL Super Dragon Ball Heroes Anime Trailer! (Trailer): qrOlw3Y0Ous
236994,Dragon Ball DAIMA,Ended,2024-10-11,24,"Mysteriously transformed into mini versions of themselves, Goku and his friends travel to the Demon Realm to uncover the truth and find a cure.",8.2,451,"Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy","martial arts, magic, superhero, based on manga, fighting, demon, super power, supervillain, shounen, anime",ドラゴンボールDAIMA,/8tpLyWAmYhe1D0d62gV3CWFDu2f.jpg,/oUmWLyeko3kYdUr8DBLIsxwcugl.jpg,31.1936,ja,Scripted,20,1,https://dragonballdaima.com,,Taku Hirokawa (Producer) | Mamoru Kunihiro (Producer) | Kosuke Yamashita (Original Music Composer),"Dub Trailer (Trailer): QSZjg6cXuno | The Opening Animation / ""Jaka Jaan” [ENG SUB] (Opening Credits): YUDbl9qBihk | The Main Trailer [Subtitled] (Trailer): ezbYAglQoxI | The New Trailer (Trailer): dOWUh9Ja4oM | Son Goku Character Trailer (Trailer): 7JRBJ3Ldhsc"
99769,Dragons Dogma,Ended,2020-09-17,26,"Ethan sets out to vanquish the Dragon that took his heart, but with every demon he battles, the more he loses his humanity.",6.997,184,"Animation, Action & Adventure, Sci-Fi & Fantasy","monster, dragon, demon, based on video game, fantasy world, dark fantasy, anime, revenant",ドラゴンズドグマ,/m8VA5fudLl3jXywxxSsE4g5ltYS.jpg,/aF1uXRZPzlQz9N892QRq0MmjcVf.jpg,2.6636,ja,Miniseries,7,1,https://www.netflix.com/title/80992784,Yuichi Nakamura as Ethan (voice) | Nana Mizuki as Hannah (voice) | Miyuki Sawashiro as Olivia (voice) | Yuko Sanpei as Louis (voice) | Suzuko Mimori as Salai (voice) | Takayuki Sugo as The Dragon (voice),Shinya Sugai (Producer),Dragon's Dogma | Opening Credits | Netflix (Opening Credits): f15wn2XWN-c | Dragon's Dogma | Official Trailer | Netflix (Trailer): MASNtyXYZI8
250597,Dungeon People,Ended,2024-07-06,25,"An unexplored dungeon, filled with monsters and traps. An expert thief, searching for her lost father. When Clay delves into the dungeon deeper than any adventurer has ever gone, she is offered a job by the dungeon's caretaker! Now, instead of exploring, Clay must learn how to interview new monsters, set traps and position slimes around the dungeon. Will this new career path bring her any closer to finding her father?",8.0,8,"Animation, Comedy, Action & Adventure","magic, based on manga, dungeon, adventurer, anime, dungeons, administration",ダンジョンの中のひと,/n3CEjyTUy6zKX8BCyUnSfYQazP8.jpg,/fhuFYqbeIWo1ot3iXhVhNqVJ5LJ.jpg,2.0781,ja,Scripted,12,1,https://dungeon-people.com,Sayaka Senbongi as Clay (voice) | Sayumi Suzushiro as Bell (voice) | Naomi Kusumi as Rangado (voice) | Nobuo Tobita as The Old Master (voice) | Hochu Otsuka as Renfringe (voice) | Mao Ichimichi as Furin (voice) | Wataru Katoh as Fen (voice) | Yuki Sakakihara as Latta (voice) | Akio Otsuka as Brance (voice),Atsushi Satou (Director of Photography) | Shintaro Yoshitake (Producer) | Masanori Ishii (Producer) | Mitsuhiro Nanbara (Producer) | Hiroshi Kamei (Producer) | Yusuke Onuki (Producer) | Miho Matori (Producer) | LASTorder (Original Music Composer) | Pieru (Original Music Composer),Trailer [Subtitled] (Trailer): BOhm_AZqhW0
42410,Durarara,Ended,2010-01-08,24,"In Tokyo's downtown district of Ikebukuro, amidst many strange rumors and warnings of anonymous gangs and dangerous occupants, one urban legend stands out above the rest—the existence of a headless ""Black Rider"" who is said to be seen driving a jet-black motorcycle through the city streets.Mikado Ryuugamine has always longed for the excitement of the city life, and an invitation from a childhood friend convinces him to move to Tokyo. Witnessing the Black Rider on his first day in the city, his wishes already seem to have been granted. But as supernatural events begin to occur, ordinary citizens like himself, along with Ikebukuro's most colorful inhabitants, are mixed up in the commotion breaking out in their city.",7.7,195,"Action & Adventure, Animation, Drama, Mystery","street gang, based on novel or book, urban legend, youth culture, city life, anime, japanese high school, medical experiment, based on light novel",デュラララ!!,/ePTyPLVtMZdyPnU0KwFjrVCSQmI.jpg,/kH9iK6krt0VBwAv5xbsYyhn8AW5.jpg,10.2613,ja,Scripted,60,2,http://www.durarara.com/,Miyuki Sawashiro as Celty Sturluson (voice) | Toshiyuki Toyonaga as Mikado Ryūgamine (voice) | Mamoru Miyano as Masaomi Kida (voice) | Kana Hanazawa as Anri Sonohara (voice) | Hiroshi Kamiya as Izaya Orihara (voice) | Daisuke Ono as Shizuo Heiwajima (voice) | Jun Fukuyama as Shinra Kishitani (voice) | Misaki Kuno as Akane Awakusu (voice),Atsushi Wada (Producer) | Makoto Yoshimori (Original Music Composer) | Ryohgo Narita (Novel),Durarara!! - UK EXCLUSIVE Trailer (Trailer): q5qlX4lWst0 | Durarara!! English Dub Blooper (Bloopers): 624GZiPMdSs
